settlement_date,england_wales_demand,is_holiday,item_id,embedded_wind_generation,embedded_wind_capacity
2021-01-01 00:00:00,26130.0,1,UK,1018,6527
2021-01-01 00:30:00,26281.0,1,UK,1026,6527
2021-01-01 01:00:00,25557.0,1,UK,1039,6527
2021-01-01 01:30:00,24792.0,1,UK,1052,6527
2021-01-01 02:00:00,23933.0,1,UK,1076,6527
2021-01-01 02:30:00,23284.0,1,UK,1099,6527
2021-01-01 03:00:00,22666.0,1,UK,1119,6527
2021-01-01 03:30:00,22162.0,1,UK,1139,6527
2021-01-01 04:00:00,21797.0,1,UK,1163,6527
2021-01-01 04:30:00,21512.0,1,UK,1186,6527
2021-01-01 05:00:00,21527.0,1,UK,1197,6527
2021-01-01 05:30:00,21483.0,1,UK,1208,6527
2021-01-01 06:00:00,22125.0,1,UK,1202,6527
2021-01-01 06:30:00,22485.0,1,UK,1195,6527
2021-01-01 07:00:00,23054.0,1,UK,1200,6527
2021-01-01 07:30:00,23237.0,1,UK,1205,6527
2021-01-01 08:00:00,23791.0,1,UK,1209,6527
2021-01-01 08:30:00,24643.0,1,UK,1212,6527
2021-01-01 09:00:00,25916.0,1,UK,1207,6527
2021-01-01 09:30:00,27137.0,1,UK,1202,6527
2021-01-01 10:00:00,28257.0,1,UK,1193,6527
2021-01-01 10:30:00,29088.0,1,UK,1183,6527
2021-01-01 11:00:00,29983.0,1,UK,1201,6527
2021-01-01 11:30:00,30545.0,1,UK,1219,6527
2021-01-01 12:00:00,31311.0,1,UK,1229,6527
2021-01-01 12:30:00,31754.0,1,UK,1239,6527
2021-01-01 13:00:00,32008.0,1,UK,1222,6527
2021-01-01 13:30:00,31969.0,1,UK,1204,6527
2021-01-01 14:00:00,32095.0,1,UK,1190,6527
2021-01-01 14:30:00,32134.0,1,UK,1175,6527
2021-01-01 15:00:00,32315.0,1,UK,1159,6527
2021-01-01 15:30:00,32914.0,1,UK,1143,6527
2021-01-01 16:00:00,34107.0,1,UK,1147,6527
2021-01-01 16:30:00,35786.0,1,UK,1150,6527
2021-01-01 17:00:00,36198.0,1,UK,1144,6527
2021-01-01 17:30:00,36037.0,1,UK,1137,6527
2021-01-01 18:00:00,35341.0,1,UK,1132,6527
2021-01-01 18:30:00,34197.0,1,UK,1126,6527
2021-01-01 19:00:00,33098.0,1,UK,1109,6527
2021-01-01 19:30:00,31960.0,1,UK,1091,6527
2021-01-01 20:00:00,30948.0,1,UK,1069,6527
2021-01-01 20:30:00,30085.0,1,UK,1047,6527
2021-01-01 21:00:00,29026.0,1,UK,1025,6527
2021-01-01 21:30:00,28031.0,1,UK,1002,6527
2021-01-01 22:00:00,27000.0,1,UK,991,6527
2021-01-01 22:30:00,25866.0,1,UK,980,6527
2021-01-01 23:00:00,24265.0,1,UK,957,6527
2021-01-01 23:30:00,23358.0,1,UK,934,6527
2021-01-02 00:00:00,23242.0,0,UK,922,6527
2021-01-02 00:30:00,23572.0,0,UK,909,6527
2021-01-02 01:00:00,23254.0,0,UK,915,6527
2021-01-02 01:30:00,22820.0,0,UK,920,6527
2021-01-02 02:00:00,22427.0,0,UK,924,6527
2021-01-02 02:30:00,21980.0,0,UK,928,6527
2021-01-02 03:00:00,21651.0,0,UK,937,6527
2021-01-02 03:30:00,21264.0,0,UK,945,6527
2021-01-02 04:00:00,20983.0,0,UK,949,6527
2021-01-02 04:30:00,20829.0,0,UK,953,6527
2021-01-02 05:00:00,21161.0,0,UK,942,6527
2021-01-02 05:30:00,21422.0,0,UK,931,6527
2021-01-02 06:00:00,22421.0,0,UK,914,6527
2021-01-02 06:30:00,23147.0,0,UK,897,6527
2021-01-02 07:00:00,24067.0,0,UK,882,6527
2021-01-02 07:30:00,24600.0,0,UK,866,6527
2021-01-02 08:00:00,25736.0,0,UK,850,6527
2021-01-02 08:30:00,27025.0,0,UK,834,6527
2021-01-02 09:00:00,28249.0,0,UK,804,6527
2021-01-02 09:30:00,29049.0,0,UK,774,6527
2021-01-02 10:00:00,29570.0,0,UK,774,6527
2021-01-02 10:30:00,29962.0,0,UK,773,6527
2021-01-02 11:00:00,30224.0,0,UK,786,6527
2021-01-02 11:30:00,30818.0,0,UK,799,6527
2021-01-02 12:00:00,31453.0,0,UK,835,6527
2021-01-02 12:30:00,31845.0,0,UK,871,6527
2021-01-02 13:00:00,32374.0,0,UK,884,6527
2021-01-02 13:30:00,32391.0,0,UK,897,6527
2021-01-02 14:00:00,32718.0,0,UK,935,6527
2021-01-02 14:30:00,33030.0,0,UK,972,6527
2021-01-02 15:00:00,33541.0,0,UK,974,6527
2021-01-02 15:30:00,34044.0,0,UK,976,6527
2021-01-02 16:00:00,35404.0,0,UK,1009,6527
2021-01-02 16:30:00,37261.0,0,UK,1042,6527
2021-01-02 17:00:00,37965.0,0,UK,1068,6527
2021-01-02 17:30:00,38005.0,0,UK,1094,6527
2021-01-02 18:00:00,37293.0,0,UK,1144,6527
2021-01-02 18:30:00,36480.0,0,UK,1193,6527
2021-01-02 19:00:00,35627.0,0,UK,1172,6527
2021-01-02 19:30:00,34197.0,0,UK,1150,6527
2021-01-02 20:00:00,33119.0,0,UK,1162,6527
2021-01-02 20:30:00,31926.0,0,UK,1174,6527
2021-01-02 21:00:00,30844.0,0,UK,1170,6527
2021-01-02 21:30:00,29598.0,0,UK,1165,6527
2021-01-02 22:00:00,28201.0,0,UK,1169,6527
2021-01-02 22:30:00,26852.0,0,UK,1173,6527
2021-01-02 23:00:00,25310.0,0,UK,1172,6527
2021-01-02 23:30:00,24592.0,0,UK,1171,6527
2021-01-03 00:00:00,24296.0,0,UK,1179,6527
2021-01-03 00:30:00,24494.0,0,UK,1186,6527
2021-01-03 01:00:00,24230.0,0,UK,1192,6527
2021-01-03 01:30:00,23606.0,0,UK,1198,6527
2021-01-03 02:00:00,23079.0,0,UK,1210,6527
2021-01-03 02:30:00,22613.0,0,UK,1222,6527
2021-01-03 03:00:00,22067.0,0,UK,1200,6527
2021-01-03 03:30:00,21427.0,0,UK,1177,6527
2021-01-03 04:00:00,21087.0,0,UK,1168,6527
2021-01-03 04:30:00,20846.0,0,UK,1159,6527
2021-01-03 05:00:00,20905.0,0,UK,1159,6527
2021-01-03 05:30:00,20914.0,0,UK,1158,6527
2021-01-03 06:00:00,21727.0,0,UK,1155,6527
2021-01-03 06:30:00,22205.0,0,UK,1152,6527
2021-01-03 07:00:00,23033.0,0,UK,1129,6527
2021-01-03 07:30:00,23471.0,0,UK,1106,6527
2021-01-03 08:00:00,24421.0,0,UK,1105,6527
2021-01-03 08:30:00,25928.0,0,UK,1104,6527
2021-01-03 09:00:00,27471.0,0,UK,1068,6527
2021-01-03 09:30:00,28775.0,0,UK,1032,6527
2021-01-03 10:00:00,29863.0,0,UK,1042,6527
2021-01-03 10:30:00,30457.0,0,UK,1051,6527
2021-01-03 11:00:00,31010.0,0,UK,1050,6527
2021-01-03 11:30:00,31353.0,0,UK,1049,6527
2021-01-03 12:00:00,31883.0,0,UK,1104,6527
2021-01-03 12:30:00,32307.0,0,UK,1158,6527
2021-01-03 13:00:00,32340.0,0,UK,1185,6527
2021-01-03 13:30:00,32503.0,0,UK,1211,6527
2021-01-03 14:00:00,32781.0,0,UK,1237,6527
2021-01-03 14:30:00,33151.0,0,UK,1262,6527
2021-01-03 15:00:00,34009.0,0,UK,1249,6527
2021-01-03 15:30:00,34854.0,0,UK,1236,6527
2021-01-03 16:00:00,36600.0,0,UK,1287,6527
2021-01-03 16:30:00,38174.0,0,UK,1337,6527
2021-01-03 17:00:00,38703.0,0,UK,1386,6527
2021-01-03 17:30:00,38546.0,0,UK,1435,6527
2021-01-03 18:00:00,37798.0,0,UK,1480,6527
2021-01-03 18:30:00,36493.0,0,UK,1525,6527
2021-01-03 19:00:00,35016.0,0,UK,1541,6527
2021-01-03 19:30:00,33593.0,0,UK,1557,6527
2021-01-03 20:00:00,32597.0,0,UK,1541,6527
2021-01-03 20:30:00,31263.0,0,UK,1525,6527
2021-01-03 21:00:00,29948.0,0,UK,1513,6527
2021-01-03 21:30:00,28632.0,0,UK,1501,6527
2021-01-03 22:00:00,27310.0,0,UK,1493,6527
2021-01-03 22:30:00,25730.0,0,UK,1485,6527
2021-01-03 23:00:00,24353.0,0,UK,1436,6527
2021-01-03 23:30:00,23289.0,0,UK,1387,6527
2021-01-04 00:00:00,23137.0,0,UK,1417,6527
2021-01-04 00:30:00,23770.0,0,UK,1447,6527
2021-01-04 01:00:00,23582.0,0,UK,1454,6527
2021-01-04 01:30:00,23039.0,0,UK,1460,6527
2021-01-04 02:00:00,22454.0,0,UK,1494,6527
2021-01-04 02:30:00,22163.0,0,UK,1528,6527
2021-01-04 03:00:00,21940.0,0,UK,1525,6527
2021-01-04 03:30:00,21599.0,0,UK,1522,6527
2021-01-04 04:00:00,21512.0,0,UK,1562,6527
2021-01-04 04:30:00,21626.0,0,UK,1602,6527
2021-01-04 05:00:00,22190.0,0,UK,1621,6527
2021-01-04 05:30:00,23143.0,0,UK,1639,6527
2021-01-04 06:00:00,25390.0,0,UK,1646,6527
2021-01-04 06:30:00,27445.0,0,UK,1652,6527
2021-01-04 07:00:00,29816.0,0,UK,1680,6527
2021-01-04 07:30:00,31592.0,0,UK,1708,6527
2021-01-04 08:00:00,33572.0,0,UK,1718,6527
2021-01-04 08:30:00,34923.0,0,UK,1727,6527
2021-01-04 09:00:00,36005.0,0,UK,1729,6527
2021-01-04 09:30:00,36454.0,0,UK,1731,6527
2021-01-04 10:00:00,36586.0,0,UK,1791,6527
2021-01-04 10:30:00,36668.0,0,UK,1850,6527
2021-01-04 11:00:00,37102.0,0,UK,1880,6527
2021-01-04 11:30:00,37148.0,0,UK,1909,6527
2021-01-04 12:00:00,37517.0,0,UK,1929,6527
2021-01-04 12:30:00,37680.0,0,UK,1949,6527
2021-01-04 13:00:00,38174.0,0,UK,1958,6527
2021-01-04 13:30:00,38133.0,0,UK,1967,6527
2021-01-04 14:00:00,38308.0,0,UK,1950,6527
2021-01-04 14:30:00,38222.0,0,UK,1932,6527
2021-01-04 15:00:00,38100.0,0,UK,1886,6527
2021-01-04 15:30:00,38569.0,0,UK,1840,6527
2021-01-04 16:00:00,39588.0,0,UK,1807,6527
2021-01-04 16:30:00,40775.0,0,UK,1773,6527
2021-01-04 17:00:00,41069.0,0,UK,1758,6527
2021-01-04 17:30:00,40846.0,0,UK,1742,6527
2021-01-04 18:00:00,40544.0,0,UK,1734,6527
2021-01-04 18:30:00,39905.0,0,UK,1725,6527
2021-01-04 19:00:00,38736.0,0,UK,1689,6527
2021-01-04 19:30:00,37412.0,0,UK,1653,6527
2021-01-04 20:00:00,35445.0,0,UK,1605,6527
2021-01-04 20:30:00,34331.0,0,UK,1556,6527
2021-01-04 21:00:00,33101.0,0,UK,1512,6527
2021-01-04 21:30:00,31482.0,0,UK,1467,6527
2021-01-04 22:00:00,29692.0,0,UK,1456,6527
2021-01-04 22:30:00,27980.0,0,UK,1445,6527
2021-01-04 23:00:00,26426.0,0,UK,1440,6527
2021-01-04 23:30:00,25152.0,0,UK,1434,6527
2021-01-05 00:00:00,24994.0,0,UK,1442,6527
2021-01-05 00:30:00,25337.0,0,UK,1450,6527
2021-01-05 01:00:00,25083.0,0,UK,1439,6527
2021-01-05 01:30:00,24500.0,0,UK,1427,6527
2021-01-05 02:00:00,24273.0,0,UK,1433,6527
2021-01-05 02:30:00,24055.0,0,UK,1439,6527
2021-01-05 03:00:00,23782.0,0,UK,1418,6527
2021-01-05 03:30:00,23423.0,0,UK,1397,6527
2021-01-05 04:00:00,23340.0,0,UK,1403,6527
2021-01-05 04:30:00,23483.0,0,UK,1408,6527
2021-01-05 05:00:00,23918.0,0,UK,1395,6527
2021-01-05 05:30:00,24770.0,0,UK,1382,6527
2021-01-05 06:00:00,27047.0,0,UK,1402,6527
2021-01-05 06:30:00,28868.0,0,UK,1421,6527
2021-01-05 07:00:00,31028.0,0,UK,1398,6527
2021-01-05 07:30:00,33050.0,0,UK,1374,6527
2021-01-05 08:00:00,34895.0,0,UK,1377,6527
2021-01-05 08:30:00,36044.0,0,UK,1379,6527
2021-01-05 09:00:00,36618.0,0,UK,1371,6527
2021-01-05 09:30:00,36999.0,0,UK,1363,6527
2021-01-05 10:00:00,36691.0,0,UK,1397,6527
2021-01-05 10:30:00,36710.0,0,UK,1430,6527
2021-01-05 11:00:00,36668.0,0,UK,1449,6527
2021-01-05 11:30:00,36539.0,0,UK,1467,6527
2021-01-05 12:00:00,36644.0,0,UK,1493,6527
2021-01-05 12:30:00,36828.0,0,UK,1518,6527
2021-01-05 13:00:00,37229.0,0,UK,1518,6527
2021-01-05 13:30:00,37250.0,0,UK,1517,6527
2021-01-05 14:00:00,37516.0,0,UK,1509,6527
2021-01-05 14:30:00,37680.0,0,UK,1500,6527
2021-01-05 15:00:00,38284.0,0,UK,1469,6527
2021-01-05 15:30:00,38858.0,0,UK,1438,6527
2021-01-05 16:00:00,39849.0,0,UK,1408,6527
2021-01-05 16:30:00,40420.0,0,UK,1378,6527
2021-01-05 17:00:00,40462.0,0,UK,1364,6527
2021-01-05 17:30:00,40429.0,0,UK,1350,6527
2021-01-05 18:00:00,40475.0,0,UK,1346,6527
2021-01-05 18:30:00,39701.0,0,UK,1342,6527
2021-01-05 19:00:00,38916.0,0,UK,1311,6527
2021-01-05 19:30:00,37837.0,0,UK,1279,6527
2021-01-05 20:00:00,36702.0,0,UK,1249,6527
2021-01-05 20:30:00,35497.0,0,UK,1218,6527
2021-01-05 21:00:00,33652.0,0,UK,1181,6527
2021-01-05 21:30:00,32101.0,0,UK,1143,6527
2021-01-05 22:00:00,30285.0,0,UK,1120,6527
2021-01-05 22:30:00,28560.0,0,UK,1097,6527
2021-01-05 23:00:00,26992.0,0,UK,1070,6527
2021-01-05 23:30:00,25929.0,0,UK,1043,6527
2021-01-06 00:00:00,25767.0,0,UK,1036,6527
2021-01-06 00:30:00,26321.0,0,UK,1028,6527
2021-01-06 01:00:00,26171.0,0,UK,1019,6527
2021-01-06 01:30:00,25748.0,0,UK,1010,6527
2021-01-06 02:00:00,25354.0,0,UK,992,6527
2021-01-06 02:30:00,24928.0,0,UK,974,6527
2021-01-06 03:00:00,24599.0,0,UK,961,6527
2021-01-06 03:30:00,24187.0,0,UK,947,6527
2021-01-06 04:00:00,24089.0,0,UK,925,6527
2021-01-06 04:30:00,24172.0,0,UK,903,6527
2021-01-06 05:00:00,24703.0,0,UK,879,6527
2021-01-06 05:30:00,25778.0,0,UK,854,6527
2021-01-06 06:00:00,28057.0,0,UK,825,6527
2021-01-06 06:30:00,29983.0,0,UK,795,6527
2021-01-06 07:00:00,32546.0,0,UK,764,6527
2021-01-06 07:30:00,34607.0,0,UK,733,6527
2021-01-06 08:00:00,36388.0,0,UK,721,6527
2021-01-06 08:30:00,37293.0,0,UK,709,6527
2021-01-06 09:00:00,37449.0,0,UK,682,6527
2021-01-06 09:30:00,37606.0,0,UK,655,6527
2021-01-06 10:00:00,37808.0,0,UK,649,6527
2021-01-06 10:30:00,37923.0,0,UK,642,6527
2021-01-06 11:00:00,38276.0,0,UK,625,6527
2021-01-06 11:30:00,38385.0,0,UK,608,6527
2021-01-06 12:00:00,38523.0,0,UK,619,6527
2021-01-06 12:30:00,38299.0,0,UK,630,6527
2021-01-06 13:00:00,38162.0,0,UK,642,6527
2021-01-06 13:30:00,37969.0,0,UK,653,6527
2021-01-06 14:00:00,37959.0,0,UK,645,6527
2021-01-06 14:30:00,38030.0,0,UK,636,6527
2021-01-06 15:00:00,38691.0,0,UK,625,6527
2021-01-06 15:30:00,39530.0,0,UK,614,6527
2021-01-06 16:00:00,39596.0,0,UK,613,6527
2021-01-06 16:30:00,40901.0,0,UK,612,6527
2021-01-06 17:00:00,41498.0,0,UK,620,6527
2021-01-06 17:30:00,41713.0,0,UK,628,6527
2021-01-06 18:00:00,41363.0,0,UK,627,6527
2021-01-06 18:30:00,41180.0,0,UK,626,6527
2021-01-06 19:00:00,40231.0,0,UK,629,6527
2021-01-06 19:30:00,39180.0,0,UK,631,6527
2021-01-06 20:00:00,37935.0,0,UK,625,6527
2021-01-06 20:30:00,36679.0,0,UK,618,6527
2021-01-06 21:00:00,35016.0,0,UK,618,6527
2021-01-06 21:30:00,33509.0,0,UK,617,6527
2021-01-06 22:00:00,31641.0,0,UK,618,6527
2021-01-06 22:30:00,29930.0,0,UK,618,6527
2021-01-06 23:00:00,28066.0,0,UK,637,6527
2021-01-06 23:30:00,26866.0,0,UK,655,6527
2021-01-07 00:00:00,26843.0,0,UK,654,6527
2021-01-07 00:30:00,27198.0,0,UK,652,6527
2021-01-07 01:00:00,26961.0,0,UK,654,6527
2021-01-07 01:30:00,26624.0,0,UK,655,6527
2021-01-07 02:00:00,26209.0,0,UK,656,6527
2021-01-07 02:30:00,25980.0,0,UK,657,6527
2021-01-07 03:00:00,25697.0,0,UK,659,6527
2021-01-07 03:30:00,25318.0,0,UK,660,6527
2021-01-07 04:00:00,25009.0,0,UK,652,6527
2021-01-07 04:30:00,25091.0,0,UK,643,6527
2021-01-07 05:00:00,25603.0,0,UK,639,6527
2021-01-07 05:30:00,26686.0,0,UK,634,6527
2021-01-07 06:00:00,28710.0,0,UK,612,6527
2021-01-07 06:30:00,30576.0,0,UK,590,6527
2021-01-07 07:00:00,32807.0,0,UK,592,6527
2021-01-07 07:30:00,34513.0,0,UK,593,6527
2021-01-07 08:00:00,36642.0,0,UK,590,6527
2021-01-07 08:30:00,37538.0,0,UK,587,6527
2021-01-07 09:00:00,38239.0,0,UK,588,6527
2021-01-07 09:30:00,38337.0,0,UK,588,6527
2021-01-07 10:00:00,38147.0,0,UK,596,6527
2021-01-07 10:30:00,37958.0,0,UK,603,6527
2021-01-07 11:00:00,38308.0,0,UK,616,6527
2021-01-07 11:30:00,38096.0,0,UK,629,6527
2021-01-07 12:00:00,38211.0,0,UK,642,6527
2021-01-07 12:30:00,38110.0,0,UK,655,6527
2021-01-07 13:00:00,38099.0,0,UK,671,6527
2021-01-07 13:30:00,37959.0,0,UK,687,6527
2021-01-07 14:00:00,38487.0,0,UK,697,6527
2021-01-07 14:30:00,38731.0,0,UK,706,6527
2021-01-07 15:00:00,38931.0,0,UK,727,6527
2021-01-07 15:30:00,39398.0,0,UK,747,6527
2021-01-07 16:00:00,40345.0,0,UK,768,6527
2021-01-07 16:30:00,41462.0,0,UK,788,6527
2021-01-07 17:00:00,42122.0,0,UK,803,6527
2021-01-07 17:30:00,42150.0,0,UK,817,6527
2021-01-07 18:00:00,41625.0,0,UK,830,6527
2021-01-07 18:30:00,41216.0,0,UK,843,6527
2021-01-07 19:00:00,40605.0,0,UK,859,6527
2021-01-07 19:30:00,39025.0,0,UK,874,6527
2021-01-07 20:00:00,37711.0,0,UK,894,6527
2021-01-07 20:30:00,36791.0,0,UK,914,6527
2021-01-07 21:00:00,35341.0,0,UK,920,6527
2021-01-07 21:30:00,33761.0,0,UK,926,6527
2021-01-07 22:00:00,32138.0,0,UK,951,6527
2021-01-07 22:30:00,30166.0,0,UK,975,6527
2021-01-07 23:00:00,28429.0,0,UK,964,6527
2021-01-07 23:30:00,27312.0,0,UK,952,6527
2021-01-08 00:00:00,27155.0,0,UK,975,6527
2021-01-08 00:30:00,27557.0,0,UK,997,6527
2021-01-08 01:00:00,27375.0,0,UK,1021,6527
2021-01-08 01:30:00,26883.0,0,UK,1045,6527
2021-01-08 02:00:00,26335.0,0,UK,1065,6527
2021-01-08 02:30:00,26022.0,0,UK,1085,6527
2021-01-08 03:00:00,25574.0,0,UK,1085,6527
2021-01-08 03:30:00,25230.0,0,UK,1085,6527
2021-01-08 04:00:00,25011.0,0,UK,1108,6527
2021-01-08 04:30:00,25073.0,0,UK,1131,6527
2021-01-08 05:00:00,25712.0,0,UK,1135,6527
2021-01-08 05:30:00,26331.0,0,UK,1139,6527
2021-01-08 06:00:00,28441.0,0,UK,1104,6527
2021-01-08 06:30:00,30203.0,0,UK,1069,6527
2021-01-08 07:00:00,32480.0,0,UK,1059,6527
2021-01-08 07:30:00,34352.0,0,UK,1049,6527
2021-01-08 08:00:00,36337.0,0,UK,1033,6527
2021-01-08 08:30:00,37221.0,0,UK,1016,6527
2021-01-08 09:00:00,38088.0,0,UK,995,6527
2021-01-08 09:30:00,38173.0,0,UK,973,6527
2021-01-08 10:00:00,38373.0,0,UK,962,6527
2021-01-08 10:30:00,38511.0,0,UK,950,6527
2021-01-08 11:00:00,38622.0,0,UK,933,6527
2021-01-08 11:30:00,38884.0,0,UK,915,6527
2021-01-08 12:00:00,39379.0,0,UK,901,6527
2021-01-08 12:30:00,39358.0,0,UK,887,6527
2021-01-08 13:00:00,39438.0,0,UK,868,6527
2021-01-08 13:30:00,38899.0,0,UK,848,6527
2021-01-08 14:00:00,38813.0,0,UK,826,6527
2021-01-08 14:30:00,38689.0,0,UK,803,6527
2021-01-08 15:00:00,38890.0,0,UK,774,6527
2021-01-08 15:30:00,39270.0,0,UK,745,6527
2021-01-08 16:00:00,39570.0,0,UK,733,6527
2021-01-08 16:30:00,40559.0,0,UK,721,6527
2021-01-08 17:00:00,40826.0,0,UK,705,6527
2021-01-08 17:30:00,40731.0,0,UK,688,6527
2021-01-08 18:00:00,40423.0,0,UK,664,6527
2021-01-08 18:30:00,39696.0,0,UK,639,6527
2021-01-08 19:00:00,38899.0,0,UK,626,6527
2021-01-08 19:30:00,37163.0,0,UK,613,6527
2021-01-08 20:00:00,36125.0,0,UK,601,6527
2021-01-08 20:30:00,35067.0,0,UK,588,6527
2021-01-08 21:00:00,33629.0,0,UK,574,6527
2021-01-08 21:30:00,32219.0,0,UK,560,6527
2021-01-08 22:00:00,31200.0,0,UK,560,6527
2021-01-08 22:30:00,29804.0,0,UK,559,6527
2021-01-08 23:00:00,28136.0,0,UK,550,6527
2021-01-08 23:30:00,27244.0,0,UK,541,6527
2021-01-09 00:00:00,26990.0,0,UK,553,6527
2021-01-09 00:30:00,27471.0,0,UK,565,6527
2021-01-09 01:00:00,27188.0,0,UK,579,6527
2021-01-09 01:30:00,26564.0,0,UK,592,6527
2021-01-09 02:00:00,25981.0,0,UK,599,6527
2021-01-09 02:30:00,25737.0,0,UK,606,6527
2021-01-09 03:00:00,25273.0,0,UK,641,6527
2021-01-09 03:30:00,24835.0,0,UK,675,6527
2021-01-09 04:00:00,24633.0,0,UK,696,6527
2021-01-09 04:30:00,24493.0,0,UK,717,6527
2021-01-09 05:00:00,24629.0,0,UK,740,6527
2021-01-09 05:30:00,24881.0,0,UK,763,6527
2021-01-09 06:00:00,25965.0,0,UK,761,6527
2021-01-09 06:30:00,26590.0,0,UK,758,6527
2021-01-09 07:00:00,27641.0,0,UK,786,6527
2021-01-09 07:30:00,28188.0,0,UK,814,6527
2021-01-09 08:00:00,29535.0,0,UK,831,6527
2021-01-09 08:30:00,31012.0,0,UK,847,6527
2021-01-09 09:00:00,32222.0,0,UK,894,6527
2021-01-09 09:30:00,33051.0,0,UK,940,6527
2021-01-09 10:00:00,33435.0,0,UK,978,6527
2021-01-09 10:30:00,33826.0,0,UK,1016,6527
2021-01-09 11:00:00,33956.0,0,UK,1059,6527
2021-01-09 11:30:00,34147.0,0,UK,1102,6527
2021-01-09 12:00:00,34252.0,0,UK,1142,6527
2021-01-09 12:30:00,34223.0,0,UK,1181,6527
2021-01-09 13:00:00,34183.0,0,UK,1202,6527
2021-01-09 13:30:00,34064.0,0,UK,1222,6527
2021-01-09 14:00:00,34214.0,0,UK,1247,6527
2021-01-09 14:30:00,34302.0,0,UK,1272,6527
2021-01-09 15:00:00,34744.0,0,UK,1281,6527
2021-01-09 15:30:00,35525.0,0,UK,1289,6527
2021-01-09 16:00:00,36838.0,0,UK,1290,6527
2021-01-09 16:30:00,38731.0,0,UK,1290,6527
2021-01-09 17:00:00,39715.0,0,UK,1298,6527
2021-01-09 17:30:00,40111.0,0,UK,1306,6527
2021-01-09 18:00:00,39546.0,0,UK,1313,6527
2021-01-09 18:30:00,38529.0,0,UK,1320,6527
2021-01-09 19:00:00,37110.0,0,UK,1305,6527
2021-01-09 19:30:00,36038.0,0,UK,1290,6527
2021-01-09 20:00:00,35362.0,0,UK,1265,6527
2021-01-09 20:30:00,34069.0,0,UK,1239,6527
2021-01-09 21:00:00,32699.0,0,UK,1209,6527
2021-01-09 21:30:00,31373.0,0,UK,1179,6527
2021-01-09 22:00:00,30119.0,0,UK,1164,6527
2021-01-09 22:30:00,28461.0,0,UK,1148,6527
2021-01-09 23:00:00,27033.0,0,UK,1148,6527
2021-01-09 23:30:00,26101.0,0,UK,1147,6527
2021-01-10 00:00:00,25764.0,0,UK,1131,6527
2021-01-10 00:30:00,26196.0,0,UK,1114,6527
2021-01-10 01:00:00,25927.0,0,UK,1100,6527
2021-01-10 01:30:00,25326.0,0,UK,1086,6527
2021-01-10 02:00:00,24945.0,0,UK,1081,6527
2021-01-10 02:30:00,24464.0,0,UK,1076,6527
2021-01-10 03:00:00,23956.0,0,UK,1063,6527
2021-01-10 03:30:00,23528.0,0,UK,1049,6527
2021-01-10 04:00:00,23255.0,0,UK,1015,6527
2021-01-10 04:30:00,23056.0,0,UK,980,6527
2021-01-10 05:00:00,23085.0,0,UK,948,6527
2021-01-10 05:30:00,23155.0,0,UK,916,6527
2021-01-10 06:00:00,23800.0,0,UK,901,6527
2021-01-10 06:30:00,24392.0,0,UK,885,6527
2021-01-10 07:00:00,25185.0,0,UK,891,6527
2021-01-10 07:30:00,25760.0,0,UK,896,6527
2021-01-10 08:00:00,26641.0,0,UK,905,6527
2021-01-10 08:30:00,28099.0,0,UK,914,6527
2021-01-10 09:00:00,29522.0,0,UK,942,6527
2021-01-10 09:30:00,30880.0,0,UK,969,6527
2021-01-10 10:00:00,31903.0,0,UK,1010,6527
2021-01-10 10:30:00,32526.0,0,UK,1050,6527
2021-01-10 11:00:00,33029.0,0,UK,1118,6527
2021-01-10 11:30:00,33442.0,0,UK,1185,6527
2021-01-10 12:00:00,34353.0,0,UK,1253,6527
2021-01-10 12:30:00,34936.0,0,UK,1320,6527
2021-01-10 13:00:00,35111.0,0,UK,1365,6527
2021-01-10 13:30:00,35358.0,0,UK,1409,6527
2021-01-10 14:00:00,35767.0,0,UK,1444,6527
2021-01-10 14:30:00,36068.0,0,UK,1478,6527
2021-01-10 15:00:00,36553.0,0,UK,1490,6527
2021-01-10 15:30:00,37344.0,0,UK,1502,6527
2021-01-10 16:00:00,38852.0,0,UK,1524,6527
2021-01-10 16:30:00,40310.0,0,UK,1546,6527
2021-01-10 17:00:00,40448.0,0,UK,1584,6527
2021-01-10 17:30:00,40506.0,0,UK,1622,6527
2021-01-10 18:00:00,39441.0,0,UK,1684,6527
2021-01-10 18:30:00,37820.0,0,UK,1746,6527
2021-01-10 19:00:00,36623.0,0,UK,1798,6527
2021-01-10 19:30:00,35207.0,0,UK,1849,6527
2021-01-10 20:00:00,34089.0,0,UK,1912,6527
2021-01-10 20:30:00,32838.0,0,UK,1975,6527
2021-01-10 21:00:00,31503.0,0,UK,2010,6527
2021-01-10 21:30:00,30010.0,0,UK,2044,6527
2021-01-10 22:00:00,28167.0,0,UK,2090,6527
2021-01-10 22:30:00,26573.0,0,UK,2136,6527
2021-01-10 23:00:00,24944.0,0,UK,2177,6527
2021-01-10 23:30:00,23827.0,0,UK,2217,6527
2021-01-11 00:00:00,23529.0,0,UK,2264,6527
2021-01-11 00:30:00,24033.0,0,UK,2310,6527
2021-01-11 01:00:00,23769.0,0,UK,2351,6527
2021-01-11 01:30:00,23237.0,0,UK,2392,6527
2021-01-11 02:00:00,22827.0,0,UK,2433,6527
2021-01-11 02:30:00,22614.0,0,UK,2474,6527
2021-01-11 03:00:00,22113.0,0,UK,2475,6527
